time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss
21669,202.68,-1270.26,933888,43,456,157.89523315429688,0.0,-0.04062423951691017,4550,0.9733374714851379,-5.580307188211009e-05,8.473479e-06,0.0003,0.2,588.7056002140046
21763,202.06,-1257.02,935936,43,457,339.7747497558594,0.0,-0.04301826928858645,4560,0.967580258846283,-6.912047902005725e-05,9.9941535e-06,0.0003,0.2,681.4598899841309
21858,202.13,-1259.92,937984,42,458,221.47210693359375,0.0,-0.04331873866030946,4570,0.9750069379806519,-4.9517535080667586e-05,6.585065e-06,0.0003,0.2,463.9478906154633
21952,202.15,-1258.23,940032,42,459,283.4403381347656,0.0,-0.043474313418846576,4580,0.9573392271995544,-0.00013251179079816212,2.2924409e-05,0.0003,0.2,868.7184496879578
22054,201.77,-1252.09,942080,42,460,82.4357681274414,0.0,-0.04578757615527138,4590,0.9734790921211243,-4.186204241705127e-05,3.0200597e-06,0.0003,0.2,471.9761605024338
22149,202.12,-1256.91,944128,42,461,359.28521728515625,0.0,-0.042176318680867554,4600,0.9704554677009583,-0.00012592421844601632,2.4250767e-05,0.0003,0.2,601.7289790630341
22244,201.85,-1249.72,946176,42,462,229.40786743164062,0.0,-0.04332421732833609,4610,0.962634265422821,-0.0002079698271700181,3.3258715e-05,0.0003,0.2,783.8187718868255
22339,202.13,-1251.99,948224,42,463,191.01571655273438,0.0,-0.04083773948077578,4620,0.9759690761566162,-4.791335013578646e-05,3.9812157e-06,0.0003,0.2,553.7785749435425
22435,201.53,-1241.34,950272,42,464,238.08912658691406,0.0,-0.04386865328415297,4630,0.9649386405944824,-4.147250801906921e-05,1.117051e-06,0.0003,0.2,671.8743752956391
22530,201.69,-1245.04,952320,42,465,261.2798767089844,0.0,-0.0430939823621884,4640,0.9620731472969055,-3.498751648294274e-05,2.7522779e-06,0.0003,0.2,662.5991307258606
22626,201.69,-1245.84,954368,42,466,301.125,0.0,-0.04282005293644033,4650,0.9704422354698181,-8.55534464790253e-05,1.5459002e-05,0.0003,0.2,523.1996387481689
22722,201.88,-1247.85,956416,42,467,229.230712890625,0.0,-0.04212526950868778,4660,0.9624516367912292,-8.828243662719614e-05,9.699839e-06,0.0003,0.2,780.667702293396
22818,202.18,-1252.99,958464,42,468,198.48048400878906,0.0,-0.0417997888638638,4670,0.9663029909133911,-5.414662955445237e-05,4.3672e-06,0.0003,0.2,731.794158744812
22923,201.95,-1248.56,960512,41,469,184.24917602539062,0.0,-0.04223945770063438,4680,0.9646695256233215,-2.341294639336411e-05,1.233433e-06,0.0003,0.2,684.7390075683594
23020,202.14,-1251.82,962560,41,470,565.6818237304688,0.0,-0.04473564158543013,4690,0.9672039151191711,-5.177728489798028e-05,3.5466048e-06,0.0003,0.2,764.2595171928406
23117,201.89,-1248.13,964608,41,471,157.62881469726562,0.0,-0.0421162833517883,4700,0.9766114950180054,-0.0003082337170781102,4.508904e-05,0.0003,0.2,498.88157687187197
23214,201.96,-1250.82,966656,41,472,451.5420837402344,0.0,-0.04524715199368075,4710,0.9691904783248901,-5.935294393566437e-05,4.9801274e-06,0.0003,0.2,747.9635081291199
23311,201.92,-1250.38,968704,41,473,129.04925537109375,0.0,-0.04089035909273662,4720,0.9679007530212402,-3.343975076859351e-05,6.809456e-06,0.0003,0.2,512.2116639137269
23409,202.46,-1261.36,970752,41,474,179.7561492919922,0.0,-0.044345970015274364,4730,0.9727051258087158,-3.96913819713518e-06,1.2345447e-06,0.0003,0.2,570.916153383255
23507,202.74,-1265.87,972800,41,475,426.22119140625,0.0,-0.04472119939164258,4740,0.9564031362533569,-0.0001686088267888408,1.6033486e-05,0.0003,0.2,776.7627822875977
23605,202.96,-1268.73,974848,41,476,315.3877258300781,0.0,-0.043628785671899095,4750,0.972499430179596,3.7817280826857314e-06,1.9498918e-07,0.0003,0.2,625.7623902797699
23703,203.05,-1272.59,976896,41,477,233.8979949951172,0.0,-0.04454566951608285,4760,0.9660947918891907,-9.09695776499575e-05,1.201378e-05,0.0003,0.2,647.7626018047333
23811,202.5,-1262.77,978944,41,478,207.26312255859375,0.0,-0.04702381396200508,4770,0.9743848443031311,-0.00011064081954827997,3.937842e-06,0.0003,0.2,580.7389969825745
23909,203.21,-1277.58,980992,41,479,310.8550109863281,0.0,-0.04476653447491117,4780,0.9791513085365295,-9.193870428134688e-05,1.8374994e-05,0.0003,0.2,509.1182225227356
23999,203.52,-1284.05,983040,40,480,231.10545349121094,0.0,-0.04647652971907519,4790,0.9716790914535522,-7.473303412552923e-06,1.3987449e-07,0.0003,0.2,648.5915102958679
24107,203.45,-1284.34,985088,40,481,162.55931091308594,0.0,-0.04392728082602844,4800,0.9725175499916077,-7.600357421324588e-05,1.3871133e-05,0.0003,0.2,595.2425502300263
24206,203.35,-1283.55,987136,40,482,298.75067138671875,0.0,-0.04276294456794858,4810,0.9636525511741638,-0.00010399533675808925,1.3649014e-05,0.0003,0.2,640.5795166969299
24306,202.84,-1274.5,989184,40,483,144.52117919921875,0.0,-0.04111211588024162,4820,0.9774867296218872,-7.872419519117103e-06,3.496752e-07,0.0003,0.2,444.55348963737487
24405,202.37,-1264.62,991232,40,484,249.24339294433594,0.0,-0.0422786922135856,4830,0.9662312269210815,-0.0002078573867038358,3.3735094e-05,0.0003,0.2,730.0401723861694
24515,201.97,-1259.43,993280,40,485,198.2168426513672,0.0,-0.04691145973629318,4840,0.9713491797447205,-9.32238490349846e-06,2.4407248e-06,0.0003,0.2,518.663973236084
24614,201.51,-1249.96,995328,40,486,169.27197265625,0.0,-0.04508143347047735,4850,0.9793515205383301,-9.362067503388971e-05,1.5599171e-05,0.0003,0.2,544.3340707302093
24715,201.51,-1251.08,997376,40,487,215.8007049560547,0.0,-0.04028558421705384,4860,0.9720389246940613,-9.18136167456396e-05,1.1024738e-05,0.0003,0.2,541.1296724796296
24817,201.38,-1251.36,999424,40,488,165.3866729736328,0.0,-0.0409532398392912,4870,0.9704978466033936,-9.245606233889702e-05,7.909632e-06,0.0003,0.2,720.4883961677551
24917,200.79,-1237.6,1001472,40,489,357.9051208496094,0.0,-0.04497921126312576,4880,0.9699310064315796,-9.080605741473846e-05,9.723453e-06,0.0003,0.2,669.1961959838867
