time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl
946176,446.94,8420.23,22,42604,462,4610,0.2,0.0003,0.0,9564.7939453125,22447.205044555663,0.7689802646636963,-0.3626030550803989,-0.00023534178144473116,7.798807e-05
948224,446.73,8415.34,22,42759,463,4620,0.2,0.0003,0.0,18945.9921875,20788.573168945313,0.8565783500671387,-0.3517587799578905,-0.00011139870148326735,7.166833e-05
950272,446.45,8395.84,22,42950,464,4630,0.2,0.0003,0.003369140625,3884.56884765625,13958.434898376465,0.8917001485824585,-0.3378554910887033,-0.0009681011586508248,0.0009178434
952320,446.46,8386.9,22,43145,465,4640,0.2,0.0003,0.0,13143.8740234375,19928.704399108887,0.846418023109436,-0.3592854359652847,-0.00023804366064723582,0.00022176947
954368,446.28,8354.98,22,43302,466,4650,0.2,0.0003,0.000830078125,3627.38818359375,15573.091909790039,0.8697267770767212,-0.3279681296553463,-0.000676063079299638,0.0006532932
956416,446.09,8325.76,21,43495,467,4660,0.2,0.0003,0.0,6142.84912109375,14757.494687652588,0.8256096839904785,-0.3393254565540701,-0.00016115244216052815,0.00018033324
958464,445.79,8317.57,21,43691,468,4670,0.2,0.0003,0.0,10136.603515625,18026.99871673584,0.8382096290588379,-0.3482591088861227,-7.10973035893403e-05,5.4153228e-05
960512,445.54,8298.46,21,43847,469,4680,0.2,0.0003,0.0,4010.981689453125,16401.913773345947,0.8983036279678345,-0.3326106251217425,-5.701110712834634e-05,1.7898165e-05
962560,445.42,8294.11,21,44043,470,4690,0.2,0.0003,0.0,5801.04345703125,27753.843115234376,0.7133290767669678,-0.3427590033970773,-2.994646556544467e-05,3.0315132e-06
964608,445.17,8287.39,21,44202,471,4700,0.2,0.0003,0.0,7013.806640625,23911.040531921386,0.7580141425132751,-0.33700670204125344,-6.290565870585852e-05,4.569527e-05
966656,445.07,8287.57,21,44397,472,4710,0.2,0.0003,0.0,10299.5107421875,17934.96513977051,0.8247036933898926,-0.3294278454966843,-7.16798022040166e-05,4.3207474e-06
968704,444.73,8258.62,21,44596,473,4720,0.2,0.0003,0.0,8479.1748046875,22944.37877731323,0.8179128170013428,-0.33885840931907296,-5.7008463409147224e-05,3.4008553e-06
970752,444.34,8241.46,21,44754,474,4730,0.2,0.0003,0.002783203125,23982.65625,31768.472328186035,0.6724139451980591,-0.35967202028259637,-0.0005269844259601086,0.00078977575
972800,444.26,8243.35,21,44953,475,4740,0.2,0.0003,0.0,12979.515625,21016.078659057617,0.7662657499313354,-0.3344459176063538,-6.831643586338031e-05,7.04042e-05
974848,443.82,8227.81,21,45153,476,4750,0.2,0.0003,0.0,6335.29736328125,23527.028079986572,0.7824490070343018,-0.3449548298958689,-7.233772194013e-05,6.75433e-05
976896,443.97,8226.04,21,45313,477,4760,0.2,0.0003,0.0,5346.134765625,23217.017124176025,0.823567807674408,-0.33329669167287646,-0.00020012314489576967,5.4475517e-05
978944,443.56,8219.86,21,45516,478,4770,0.2,0.0003,0.0,5718.439453125,16660.705047607422,0.8337031602859497,-0.3370468978304416,-0.00021824551513418555,0.00020259987
980992,442.89,8205.01,21,45713,479,4780,0.2,0.0003,0.0,9093.51953125,23520.17059020996,0.8301258683204651,-0.3434195151086897,-3.1014134947326966e-05,6.1839673e-06
983040,442.69,8187.28,21,45878,480,4790,0.2,0.0003,0.0,14727.259765625,22299.44823913574,0.7825213074684143,-0.3282377858646214,-0.00012302871036808937,4.580251e-05
985088,442.84,8188.18,21,46077,481,4800,0.2,0.0003,0.0,7505.8505859375,10675.738803100587,0.914297342300415,-0.33474092283286155,-0.0001618526570382528,4.9843948e-06
987136,442.52,8163.88,21,46240,482,4810,0.2,0.0003,0.0,9891.85546875,22709.85829696655,0.8504230976104736,-0.34357051365077496,-8.8291204883717e-05,7.118509e-05
989184,442.35,8136.55,21,46443,483,4820,0.2,0.0003,0.0,2151.5224609375,15504.547160339356,0.8437791466712952,-0.3312106783036143,-0.0004068694412126206,0.00021452284
991232,442.07,8128.96,21,46646,484,4830,0.2,0.0003,0.0,10723.4140625,23569.04734802246,0.7844340205192566,-0.34244546527042985,-0.00011135409076814539,0.00013037393
993280,441.72,8104.78,21,46809,485,4840,0.2,0.0003,0.0,8758.0576171875,24321.897427368163,0.8129279017448425,-0.33317848169244824,-7.012574824329931e-05,9.939409e-06
995328,441.75,8125.66,21,47011,486,4850,0.2,0.0003,0.0,18564.990234375,28098.61071395874,0.6684339046478271,-0.33475220142863693,-0.00011321034326101653,6.9676214e-05
997376,441.74,8123.02,21,47217,487,4860,0.2,0.0003,0.0,5470.3818359375,16445.58418197632,0.897638738155365,-0.34868746805004774,-0.0001480854713008739,2.3414446e-05
999424,442.05,8140.87,21,47382,488,4870,0.2,0.0003,0.0,11674.71875,23273.544105529785,0.7934578657150269,-0.33527013906277714,-7.606109720654785e-05,5.9327474e-05
1001472,441.91,8142.04,21,47585,489,4880,0.2,0.0003,0.009912109375,1677.7716064453125,15894.255151748657,0.8641691207885742,-0.32162000914104283,-0.001457567849138286,0.0013224337
