time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,train/loss,train/learning_rate,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_fraction,train/n_updates,train/explained_variance
3440,379.58,903168,441,-21.89108,262,-0.008919646963477135,0.0003,0.2,-0.5142019220627845,-0.0034853808414482047,0.00975636,0.044938136203563774,0.0689453125,4400,0.9923998713493347
3452,378.96,905216,442,-21.59076,262,0.024868592619895935,0.0003,0.2,-0.5823401222936809,-0.007584415742894634,0.0143701155,0.022991711499344092,0.0796875,4410,0.9985073804855347
3464,378.57,907264,443,-21.57687,261,0.08499549329280853,0.0003,0.2,-0.5801182209514082,0.0014471139875240624,0.0134243015,0.5025577242980944,0.05966796875,4420,0.9373158812522888
3478,378.51,909312,444,-21.827409999999997,261,-0.011917303316295147,0.0003,0.2,-0.5757973728701472,-0.005749177843244979,0.017700128,0.18031781891186255,0.066259765625,4430,0.9744002819061279
3491,379.02,911360,445,-21.535819999999998,261,0.015605511143803596,0.0003,0.2,-0.5649365810677409,-0.0021722856605265405,0.015202909,0.42343223617062903,0.04462890625,4440,0.9735267758369446
3503,379.55,913408,446,-21.26545,260,0.05474059656262398,0.0003,0.2,-0.5662526845932007,-0.004503592231776566,0.013615954,0.16456044889055194,0.0607421875,4450,0.9632242321968079
3515,380.16,915456,447,-21.218960000000003,260,-0.0043433355167508125,0.0003,0.2,-0.6265433890745044,-0.006214554944017436,0.030545525,0.07368459229764994,0.108984375,4460,0.9922254085540771
3527,380.78,917504,448,-21.187479999999997,260,-0.019401509314775467,0.0003,0.2,-0.6544657224789262,-0.007588133878016379,0.023392975,0.029150227608624846,0.13271484375,4470,0.9976379871368408
3541,380.44,919552,449,-21.452440000000003,259,-0.004554579965770245,0.0003,0.2,-0.7047726183198393,-0.007040660258644494,0.026699413,0.03678373174625449,0.139453125,4480,0.9949910640716553
3556,379.78,921600,450,-21.46408,259,-0.0016674250364303589,0.0003,0.2,-0.8121020037680864,-0.006671655137324706,0.008242043,0.5516517290001502,0.060205078125,4490,0.9293237328529358
3570,379.4,923648,451,-21.488099999999996,258,-0.01705174706876278,0.0003,0.2,-0.8031290581449866,-0.010239453078247607,0.021800801,0.026322126216837206,0.1142578125,4500,0.9972021579742432
3582,378.57,925696,452,-21.50487,258,-0.03741496801376343,0.0003,0.2,-0.7810793238691985,-0.008159778343542711,0.009487044,0.04578034682781436,0.077392578125,4510,0.9971801042556763
3596,377.85,927744,453,-21.488549999999996,257,-0.02498995140194893,0.0003,0.2,-0.7605222869664431,-0.009017050547117832,0.014597472,0.034806221758481116,0.0939453125,4520,0.9975966215133667
3609,378.33,929792,454,-21.77813,257,-0.009078904055058956,0.0003,0.2,-0.724138617515564,-0.011716425004124176,0.012831133,0.03012656053469982,0.08857421875,4530,0.9979036450386047
3623,379.0,931840,455,-21.801399999999994,257,0.00798625685274601,0.0003,0.2,-0.6960376881062984,-0.006014214581955457,0.0073304037,0.2651931250758935,0.05302734375,4540,0.9312026500701904
3635,379.15,933888,456,-21.75885,256,-0.03041820414364338,0.0003,0.2,-0.6966842237859965,-0.007404995406250237,0.012914203,0.023364730981120373,0.08623046875,4550,0.9990623593330383
3650,379.18,935936,457,-21.49828,256,-0.01295212097465992,0.0003,0.2,-0.6842558823525906,-0.0069490820678765886,0.012637719,0.021972385889966972,0.083203125,4560,0.9988736510276794
3662,378.69,937984,458,-21.54869,256,-0.00037598051130771637,0.0003,0.2,-0.6482647318392992,-0.0065835236935527066,0.013912747,0.029474096924241168,0.0763671875,4570,0.9988095164299011
3675,378.25,940032,459,-21.80915000000001,255,-0.02196112461388111,0.0003,0.2,-0.6623381086625159,-0.011623933460214175,0.0130556915,0.025992010421759915,0.080419921875,4580,0.9988213777542114
3689,378.29,942080,460,-21.85299,255,0.07943031191825867,0.0003,0.2,-0.6503985027782619,-0.004982269273750717,0.013347621,0.26913340105093086,0.0642578125,4590,0.9265710711479187
3702,377.77,944128,461,-21.55717,255,0.01882975734770298,0.0003,0.2,-0.6169894949533046,-0.005956189186690608,0.011576005,0.08160888545098714,0.064599609375,4600,0.9885649681091309
3714,377.28,946176,462,-21.285480000000003,254,-0.028035465627908707,0.0003,0.2,-0.642040048725903,-0.00597435840536491,0.016213613,0.13208679186354857,0.056640625,4610,0.9820929765701294
3729,377.17,948224,463,-21.24037,254,0.0029342714697122574,0.0003,0.2,-0.6316415006294847,-0.005801120481919497,0.016774107,0.05029437682096614,0.0876953125,4620,0.9920604228973389
3741,375.94,950272,464,-21.48594,253,-0.015624611638486385,0.0003,0.2,-0.6509484860114754,-0.0062913353918702345,0.023077693,0.025788044914952478,0.091748046875,4630,0.9988740682601929
3754,375.59,952320,465,-21.484090000000002,253,0.1246764287352562,0.0003,0.2,-0.6856323327869177,-0.005655524044414051,0.058423843,1.3268446976668202,0.088134765625,4640,0.9276663064956665
3768,375.94,954368,466,-21.523239999999998,253,0.012640973553061485,0.0003,0.2,-0.6081127085722983,-0.0064781636814586815,0.017840207,0.041230531173641796,0.085205078125,4650,0.9974395036697388
3781,377.63,956416,467,-21.257830000000002,252,-0.014255939051508904,0.0003,0.2,-0.5731036117300391,-0.007321801259240601,0.033981897,0.031248163249983918,0.075146484375,4660,0.9978444576263428
3794,379.05,958464,468,-21.24364999999999,252,-0.00034004589542746544,0.0003,0.2,-0.570108397398144,-0.006569835970003624,0.035222262,0.02572906223795144,0.09697265625,4670,0.9981715083122253
3806,380.89,960512,469,-21.528090000000002,252,-0.022896312177181244,0.0003,0.2,-0.5833351783454418,-0.009924117878836115,0.028782953,0.025930635846452787,0.099462890625,4680,0.997398316860199
3819,382.47,962560,470,-21.781370000000003,252,-0.007326203398406506,0.0003,0.2,-0.6276412537321449,-0.009132522075378801,0.016571458,0.11647925238939934,0.070263671875,4690,0.9891889095306396
3834,384.44,964608,471,-22.063339999999997,251,0.01550377532839775,0.0003,0.2,-0.6001741031184793,-0.0018677668878808618,0.010666151,0.3283597601490328,0.080322265625,4700,0.9380624294281006
3846,385.28,966656,472,-22.322680000000005,251,0.025137394666671753,0.0003,0.2,-0.6299177825450897,-0.0031380136810184923,0.018156916,0.13570671450142982,0.068505859375,4710,0.9796643257141113
3859,386.07,968704,473,-22.04757,250,0.20591554045677185,0.0003,0.2,-0.6558950741775333,-0.0022230108030271366,0.012876421,0.5843485432385933,0.04814453125,4720,0.9462299346923828
3874,386.65,970752,474,-22.04755,250,0.05225185304880142,0.0003,0.2,-0.6158928136341274,-0.004964070826099487,0.01947956,0.11697984775237273,0.11748046875,4730,0.9851822853088379
3887,387.08,972800,475,-22.08178,250,-0.0014354139566421509,0.0003,0.2,-0.5749713491648436,-0.0076515925014973615,0.022794288,0.023332050864701158,0.121240234375,4740,0.9988017082214355
8692,387.09,974848,476,-22.07209,112,0.02243673801422119,0.0003,0.2,-0.6066936908289791,-0.006765304814325646,0.0124788545,0.08473138054832816,0.070068359375,4750,0.9874728322029114
8706,387.74,976896,477,-22.602739999999997,112,-0.014767162501811981,0.0003,0.2,-0.6130153795704245,-0.009909554678597488,0.017102825,0.019313551911182003,0.107763671875,4760,0.998884916305542
8721,388.32,978944,478,-22.332119999999996,112,0.11903701722621918,0.0003,0.2,-0.6388769976794719,-0.002409744120814139,0.0114808995,0.5825489443697733,0.068896484375,4770,0.9122289419174194
8735,388.46,980992,479,-22.62316,112,-0.013598363846540451,0.0003,0.2,-0.5956933437846601,-0.009568194213352399,0.017909424,0.025100318642216735,0.114697265625,4780,0.9986429810523987
8748,389.25,983040,480,-22.359249999999996,112,0.052303411066532135,0.0003,0.2,-0.6318407955579459,-0.003664729266165523,0.0060971268,0.3831735360843595,0.03828125,4790,0.969150722026825
8761,389.29,985088,481,-22.389290000000006,112,-0.03946565091609955,0.0003,0.2,-0.6123644767329097,-0.011520762833970365,0.017470844,0.018733165465528147,0.12626953125,4800,0.9987788796424866
8775,389.97,987136,482,-22.39907,112,0.008966733701527119,0.0003,0.2,-0.5874549422413111,-0.01030485501541989,0.012553037,0.022475552790274377,0.0984375,4810,0.9991564750671387
8791,390.7,989184,483,-22.1348,112,-0.005739210173487663,0.0003,0.2,-0.5940371857956052,-0.010070993649424053,0.02056577,0.021209113074291963,0.128076171875,4820,0.9990724325180054
8804,390.68,991232,484,-22.687480000000004,112,-0.006013412028551102,0.0003,0.2,-0.6179081102833152,-0.006255457308725454,0.013557529,0.02833357138588326,0.105908203125,4830,0.9987202882766724
8818,390.39,993280,485,-22.71339,112,0.07536490261554718,0.0003,0.2,-0.6149204470217228,-0.00529062280402286,0.0060710823,0.2884304060746217,0.039453125,4840,0.9711003303527832
8833,389.36,995328,486,-23.26066,112,-0.02124372497200966,0.0003,0.2,-0.6058198538608849,-0.010044614187791012,0.017588183,0.02376344698423054,0.122119140625,4850,0.9984792470932007
8847,388.89,997376,487,-23.320189999999997,112,0.10012517869472504,0.0003,0.2,-0.6487783606164157,-0.004555148131476017,0.009912344,0.644444411166478,0.048681640625,4860,0.954542875289917
8860,388.32,999424,488,-23.082020000000004,112,0.009000875987112522,0.0003,0.2,-0.6469311523251235,-0.002579410807084059,0.009732813,0.1414802277329727,0.077880859375,4870,0.9786985516548157
8876,388.08,1001472,489,-23.097979999999996,112,-0.02256108820438385,0.0003,0.2,-0.6647721292451024,-0.013723916777962586,0.019977478,0.03493665768037317,0.124072265625,4880,0.998117208480835
