rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/entropy_loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/loss,train/policy_gradient_loss
-26.04618,240,909312,444,359.28,3785,4430,-0.579967544041574,0.016525112,0.5980341415212024,0.0003,0.2,0.9530770778656006,0.0544921875,0.18246504664421082,-0.0022731095246854237
-25.76165,239,911360,445,360.65,3798,4440,-0.5640588684007526,0.012039321,0.546493576222565,0.0003,0.2,0.9797097444534302,0.061279296875,0.46917951107025146,0.0014680343583677313
-25.48842,239,913408,446,362.22,3813,4450,-0.5532161545939743,0.017952364,0.15203879208420404,0.0003,0.2,0.9699361324310303,0.09716796875,0.015528983436524868,-0.000720831081707729
-25.23779,239,915456,447,363.69,3826,4460,-0.6062867976725101,0.02095341,0.02950828326283954,0.0003,0.2,0.9962332248687744,0.11181640625,-0.022401900961995125,-0.000237615303194616
-25.202419999999993,238,917504,448,365.72,3841,4470,-0.5537465784698725,0.012815958,0.9491799775045365,0.0003,0.2,0.9423235654830933,0.06142578125,0.016393592581152916,-0.002401755114260595
-24.94125,238,919552,449,366.95,3855,4480,-0.5690083068795502,0.014153918,0.02473839708400192,0.0003,0.2,0.9971787929534912,0.12958984375,0.006311511620879173,-0.0021239939640508966
-24.644489999999998,238,921600,450,369.09,3868,4490,-0.600589498411864,0.019239508,0.01828823672258295,0.0003,0.2,0.9990180730819702,0.116064453125,0.008044939488172531,-0.005362857803993393
-24.109250000000003,237,923648,451,371.25,3883,4500,-0.5632360126823187,0.021314433,0.4086235325288726,0.0003,0.2,0.9282209277153015,0.071728515625,0.0033077853731811047,-0.00524178814557672
-23.573109999999996,237,925696,452,372.51,3897,4510,-0.5651092576794327,0.02197267,0.27676595210796223,0.0003,0.2,0.9710809588432312,0.061865234375,0.007616925984621048,-0.0013453369392664172
-23.29504,237,927744,453,374.24,3912,4520,-0.5894705812446773,0.024427352,0.038050948989985046,0.0003,0.2,0.9966605305671692,0.10546875,-0.016040369868278503,-0.0047833873497438615
-23.250410000000002,236,929792,454,376.11,3925,4530,-0.5675488090142607,0.02445992,0.0200209524249658,0.0003,0.2,0.9988439083099365,0.10693359375,0.0009007533080875874,-0.006063674212782644
-23.210949999999997,236,931840,455,377.85,3939,4540,-0.5217210208065808,0.015964188,0.01838696058403002,0.0003,0.2,0.9991260170936584,0.09375,0.005242584273219109,-0.0041722083478816785
-23.436349999999994,236,933888,456,379.45,3952,4550,-0.5204415478743613,0.016469374,0.022326721860736143,0.0003,0.2,0.9984153509140015,0.091552734375,-0.002830035984516144,-0.0014091652898059691
-23.40243,235,935936,457,380.83,3965,4560,-0.5283010721206665,0.006044022,0.16024148817232345,0.0003,0.2,0.9261407852172852,0.053955078125,0.07410335540771484,-0.002883847269549733
-23.097929999999998,235,937984,458,382.23,3979,4570,-0.520602511242032,0.0104235755,0.21750642156694083,0.0003,0.2,0.9856245517730713,0.04462890625,0.03764898329973221,-0.004161485141230515
-22.82884,235,940032,459,384.04,3995,4580,-0.5346691178157925,0.016088108,0.28981692442612256,0.0003,0.2,0.9815762639045715,0.04228515625,0.08178965747356415,-0.0018684940128878224
-22.55395,235,942080,460,384.75,4008,4590,-0.554227649513632,0.018103011,0.019855546046164817,0.0003,0.2,0.9915636777877808,0.103857421875,-0.022146934643387794,0.0010861757342354394
-22.81455,234,944128,461,385.05,4022,4600,-0.5558559962548315,0.022742886,0.7595120765414322,0.0003,0.2,0.9394503235816956,0.03427734375,0.0810491293668747,-0.001541334865760291
-22.52321,234,946176,462,385.21,4037,4610,-0.5582893162965774,0.010578215,0.2122778378688963,0.0003,0.2,0.9724957942962646,0.062109375,0.007465883623808622,-0.0018691081626457163
-22.28291,234,948224,463,384.91,4051,4620,-0.5545142704620958,0.016535964,0.02116906546725659,0.0003,0.2,0.9988531470298767,0.1005859375,0.012994356453418732,-0.003941326386120636
-22.253330000000002,233,950272,464,386.23,4064,4630,-0.5614202830009163,0.015520613,0.018664441903820262,0.0003,0.2,0.9985830783843994,0.10390625,-0.03127632290124893,-0.00863052830536617
-22.49836,233,952320,465,387.16,4078,4640,-0.5398821384645999,0.015029954,0.017437085548590404,0.0003,0.2,0.9990085363388062,0.091357421875,-0.020090913400053978,-0.009068868861504598
-22.184340000000002,233,954368,466,388.14,4092,4650,-0.4968544262461364,0.006665107,1.8162777918973005,0.0003,0.2,0.9304337501525879,0.06181640625,1.8775763511657715,-0.00582622570800595
-22.18908,232,956416,467,388.18,4107,4660,-0.5336592558771371,0.014137034,0.048048277510679326,0.0003,0.2,0.9939483404159546,0.0955078125,0.04080094024538994,-0.0009983916781493463
-22.14475,232,958464,468,388.85,4121,4670,-0.5656849834136665,0.021080535,0.02616397716337815,0.0003,0.2,0.9960846304893494,0.1205078125,-0.021602056920528412,-0.004578002390917391
-21.876289999999994,232,960512,469,389.19,4136,4680,-0.5929802955128253,0.013789951,0.02670200560532976,0.0003,0.2,0.9981993436813354,0.11337890625,-0.019597534090280533,-0.006296130578994053
-21.6268,231,962560,470,388.5,4152,4690,-0.5866046621464193,0.016094588,0.020274021723889746,0.0003,0.2,0.9990416765213013,0.0998046875,-0.007385568227618933,-0.007528409062797436
-21.597580000000004,231,964608,471,388.38,4166,4700,-0.6106654046103358,0.0135662975,0.023140764953859617,0.0003,0.2,0.9988780617713928,0.0923828125,-0.010369708761572838,-0.007148888166557299
-21.552799999999998,231,966656,472,388.9,4181,4710,-0.5943657600320875,0.010570742,0.0243364235284389,0.0003,0.2,0.9983068108558655,0.089794921875,0.003660541959106922,-0.00913442546807346
-21.597949999999997,230,968704,473,388.15,4195,4720,-0.6132540801540017,0.014333665,0.01987895649363054,0.0003,0.2,0.9988263249397278,0.110546875,-0.0011232728138566017,-0.009031183591287118
-21.59705,230,970752,474,387.25,4209,4730,-0.5904852257110178,0.011950343,0.01898634462413611,0.0003,0.2,0.9988754987716675,0.108544921875,-0.025517594069242477,-0.010869091639324324
-21.342439999999996,230,972800,475,387.04,4225,4740,-0.556821676902473,0.011068136,0.02122517915267963,0.0003,0.2,0.9987962245941162,0.091455078125,-0.002660161815583706,-0.006655660067917779
-20.844099999999997,229,974848,476,386.6,4239,4750,-0.5645617336966098,0.013824439,0.01492797909741057,0.0003,0.2,0.9994037747383118,0.128466796875,-0.01127144880592823,-0.005260742381506134
-20.87897,229,976896,477,386.17,4253,4760,-0.6046388814225793,0.013862762,0.04735579873231473,0.0003,0.2,0.9966115355491638,0.094482421875,-0.029595576226711273,-0.008292844819516176
-20.879679999999997,229,978944,478,385.38,4269,4770,-0.5269033613614738,0.019133607,0.01884762422851054,0.0003,0.2,0.9989144802093506,0.117041015625,-0.009174348786473274,-0.009294741270787199
-20.61908,229,980992,479,385.98,4283,4780,-0.5346096134744585,0.012922816,0.026478261016018224,0.0003,0.2,0.9986626505851746,0.0966796875,-0.011843753047287464,-0.006346754430705914
-20.35395,228,983040,480,386.75,4297,4790,-0.5579956262372434,0.018236991,0.026345843489980324,0.0003,0.2,0.9988086223602295,0.09677734375,-0.051664650440216064,-0.006988685780379455
-20.33841,228,985088,481,387.71,4311,4800,-0.564758765231818,0.013995941,0.02560292177658994,0.0003,0.2,0.9976704120635986,0.10849609375,0.003257736098021269,-0.004971581600693753
-20.613919999999997,228,987136,482,387.92,4325,4810,-0.5513523699715733,0.010430217,0.023018320446135478,0.0003,0.2,0.9988347887992859,0.08408203125,-0.0029200613498687744,-0.008735804950993043
-20.86358,227,989184,483,387.58,4341,4820,-0.5746388806030154,0.0067691514,0.7376961682079127,0.0003,0.2,0.9289276599884033,0.045849609375,0.2150586098432541,-0.004112567872289219
-20.62926,227,991232,484,386.76,4355,4830,-0.5864816376008093,0.0070906444,1.0427174594893587,0.0003,0.2,0.9604334235191345,0.056005859375,0.23813016712665558,-0.00337865891342517
-20.919300000000003,227,993280,485,385.9,4369,4840,-0.6032477343454957,0.019734642,0.14689960201794747,0.0003,0.2,0.9751084446907043,0.076025390625,0.0046307798475027084,-0.008172875008676783
-20.93549,226,995328,486,385.89,4385,4850,-0.589407141879201,0.012480913,0.4503721941931872,0.0003,0.2,0.9514786005020142,0.06298828125,0.16799615323543549,-0.00458984379292815
-20.940489999999997,226,997376,487,385.59,4399,4860,-0.6120678230188787,0.012682561,0.0727653832960641,0.0003,0.2,0.9924005270004272,0.10380859375,0.007536508142948151,-0.007307888232753612
-20.970600000000005,226,999424,488,385.1,4416,4870,-0.6264131365343928,0.014016103,0.031125034304568543,0.0003,0.2,0.9967872500419617,0.105810546875,0.003318863920867443,-0.007560795216704719
-20.98401,226,1001472,489,385.61,4430,4880,-0.6257569208741188,0.037733693,0.035712069453438744,0.0003,0.2,0.9976101517677307,0.132177734375,0.023924056440591812,-0.013248828239738941
